CompanyName,ContactName,Location,CodeNumber,BusinessType,dba,OpenedDate,BLGLOBALENTITYEXTENSIONID,BusinessPhone,ADDRESSLINE1,ADDRESSLINE2,ADDRESSLINE3,PREDIRECTION,STREETTYPE,POSTDIRECTION,UNITORSUITE,CITY,STATE,POSTALCODE,ISSUEDDATE,LICENSENUMBER,EXPIRATIONDATE
EMC PATCHES LLC,LEE BEAUMONT IV,Inside City Limits,339999,Manufacturing-Misc Manufacturing,,00:00.0,fd33c870-c8b8-4c2b-8413-3f5c39625047,5415823720,1624,N,,SE,ST,,UNIT 4A,GRANTS PASS,OR,97526,17:52.0,BTAX-041543-08-2025,17:52.0
EMC PATCHES LLC, ,Inside City Limits,339999,Manufacturing-Misc Manufacturing,,00:00.0,fd33c870-c8b8-4c2b-8413-3f5c39625047,5415823720,1624,N,,SE,ST,,UNIT 4A,GRANTS PASS,OR,97526,17:52.0,BTAX-041543-08-2025,17:52.0
EMERY & SONS CONSTRUCTION GROUP,DAN VANNOY,Outside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,77ab83af-0f6d-4856-af38-cb8866c4694e,5035887576,3841,FAIRVIEW INDUSTRIAL,,,DR,SE,SUITE 150,SALEM,OR,97302,31:47.0,BTAX-042274-11-2025,31:47.0
EMERY & SONS CONSTRUCTION GROUP, ,Outside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,77ab83af-0f6d-4856-af38-cb8866c4694e,5035887576,3841,FAIRVIEW INDUSTRIAL,,,DR,SE,SUITE 150,SALEM,OR,97302,31:47.0,BTAX-042274-11-2025,31:47.0
EMILIO'S UPHOLSTERY,EMILIO   REGLA CRUZ,Inside City Limits,811420,Furniture/Reupholstery Repair,,00:00.0,29113bda-6243-4a5e-91ee-596ae837bb6f,5414416107,1515,REDWOOD,, ,AVE,,# 5,GRANTS PASS,OR,97527,56:04.0,BTAX-042956-03-2026,56:04.0
EMILIO'S UPHOLSTERY, ,Inside City Limits,811420,Furniture/Reupholstery Repair,,00:00.0,29113bda-6243-4a5e-91ee-596ae837bb6f,5414416107,1515,REDWOOD,, ,AVE,,# 5,GRANTS PASS,OR,97527,56:04.0,BTAX-042956-03-2026,56:04.0
EN VOGUE BEAUTY LLC,MARIA WOOLDRIDGE,Inside City Limits,812112,Beauty Salon,EN V SALON,00:00.0,ad1ac60b-e745-4d01-aecf-d18577c643cb,5414762053,306,6TH,,SW,ST,,,GRANTS PASS,OR,97526,59:19.0,BTAX-042881-03-2026,59:19.0
EN VOGUE BEAUTY LLC, ,Inside City Limits,812112,Beauty Salon,EN V SALON,00:00.0,ad1ac60b-e745-4d01-aecf-d18577c643cb,5414762053,306,6TH,,SW,ST,,,GRANTS PASS,OR,97526,59:19.0,BTAX-042881-03-2026,59:19.0
ENCORE CERAMICS INC          ,BARRY A & DEBORAH W  RUSSELL,Inside City Limits,999999,Crafts & Hobbies,,00:00.0,07B7CEDC-0186-4D77-AE1C-D67C2553EBAB,5419558382,2245,SPALDING,,NE,AVE,, ,GRANTS PASS,OR,97526,23:53.0,BTAX-041826-09-2025,23:53.0
ENGINEERED STRUCTURES INC    ,"NEIL & HILL, THOMAS  NELSON",Outside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,2E7A3D83-C2B3-4B37-8B55-A3052B8BCBD6,2083623040,2200,COBALT POINT,,S,WAY,,,MERIDIAN,ID,83642,07:43.0,BTAX-041048-07-2025,07:43.0
ENRIQUE GONZALEZ H            ,ENRIQUE  GONZALEZ H,Inside City Limits,561730,Yard Services,,00:00.0,758F7515-747F-4451-A49F-33A7684C7B56,5414763022,4052,WILLIAMS,, ,HWY,, ,GRANTS PASS,OR,97527,18:59.0,BTAX-041067-08-2025,18:59.0
ENTERPRISE RENT-A-CAR OF OREGON ,ANDY (JACK) CORP.  TAYLOR,Inside City Limits,532111,Rental-Car Rentals,,00:00.0,2944D157-26B4-4E41-974F-276E39AF0E02,5414717800,715,UNION,,,AVE,,,GRANTS PASS,OR,97527,26:11.0,BTAX-040187-04-2025,26:11.0
ERICKSON DENTAL CARE          , ,Inside City Limits,621210,Medical-Dentist,,00:00.0,25FC0DD8-28DB-4911-B8A6-569664B41B2F,5414763419,1224,7TH,,NE,ST,, ,GRANTS PASS,OR,97526,26:57.0,BTAX-040651-07-2025,26:57.0
ERIC'S TREE SERVICE LLC,ERIC CHARLES  WERNER,Inside City Limits,113310,Logging,,00:00.0,96078F20-EE2B-4400-A828-E14F0498023E,5414794064,932,MCVAY,, ,LN,, ,GRANTS PASS,OR,97526,05:18.0,BTAX-040697-07-2025,05:18.0
ERRANDS PLUS                  ,AUGUSTA  PUMILIA,Inside City Limits,492210,Delivery Service-Local,,00:00.0,86A9BC63-F867-4FDE-98F9-AA34D34C45A5,5414790075,1719,PORTOLA,,SE,DR,, ,GRANTS PASS,OR,97526,58:21.0,BTAX-040295-05-2025,58:21.0
"ESSENTIAL WELLNESS BODYWORK & MASSAGE, LLC", ,Inside City Limits,621399,Medical-Massage Therapy,,00:00.0,0f6d6707-74bc-49c9-80db-2d9f2b7476ce,5412957148,301,7TH,,NE,ST,, ,GRANTS PASS,OR,97526,23:26.0,BTAX-041661-09-2025,23:26.0
"ESSENTIAL WELLNESS BODYWORK & MASSAGE, LLC",KAREN SUGGS,Inside City Limits,621399,Medical-Massage Therapy,,00:00.0,0f6d6707-74bc-49c9-80db-2d9f2b7476ce,5412957148,301,7TH,,NE,ST,, ,GRANTS PASS,OR,97526,23:26.0,BTAX-041661-09-2025,23:26.0
"ESSENTIALS FOR SELF RELIANCE, LLC", ,Inside City Limits,454390,Retail-Misc Direct Selling Establishment,,00:00.0,cf9b0149-1f76-47e9-90b0-8450d25f426d,5412877507,120,GALICE,,,RD,,,MERLIN,OR,97532,59:23.0,BTAX-042662-01-2026,59:23.0
"ESSENTIALS FOR SELF RELIANCE, LLC",BETTY FRIEDRICHSMEYER,Inside City Limits,454390,Retail-Misc Direct Selling Establishment,,00:00.0,cf9b0149-1f76-47e9-90b0-8450d25f426d,5412877507,120,GALICE,,,RD,,,MERLIN,OR,97532,59:23.0,BTAX-042662-01-2026,59:23.0
"ESSENTIALS FOR SELF RELIANCE, LLC",TY KIRKPATRICK,Inside City Limits,454390,Retail-Misc Direct Selling Establishment,,00:00.0,cf9b0149-1f76-47e9-90b0-8450d25f426d,5412877507,120,GALICE,,,RD,,,MERLIN,OR,97532,59:23.0,BTAX-042662-01-2026,59:23.0
ETERNAL BODY ART              ,KIM E  BURTON,Inside City Limits,812199,Tattoo/Piercing Shop,,00:00.0,984B61E4-07E1-489C-866B-EF2300AF7662,5414710607,729,G,,SW,ST,, ,GRANTS PASS,OR,97526,06:34.0,BTAX-041464-08-2025,06:34.0
EUROPEAN PSYCHIC,JANET ANDRO,Inside City Limits,541990,Professional-Misc,GIA DELFRANCESA,00:00.0,c1c99ca9-2cf9-4c16-b177-c6db167626da,5415808890,1647,WILLIAMS,, ,HWY,, ,GRANTS PASS,OR,97527,34:55.0,BTAX-042529-12-2025,34:55.0
EUROPEAN PSYCHIC, ,Inside City Limits,541990,Professional-Misc,GIA DELFRANCESA,00:00.0,c1c99ca9-2cf9-4c16-b177-c6db167626da,5415808890,1647,WILLIAMS,, ,HWY,, ,GRANTS PASS,OR,97527,34:55.0,BTAX-042529-12-2025,34:55.0
EVELYN DAVIS & MAUREEN SMITH RENTALS,"EVELYN & SMITH, MAUREEN DAVIS",Inside City Limits,531110,Rental Units/Landlord,,00:00.0,35F98FC9-7805-40BF-AE04-919D24D4C3D7,5418219112,1249,PLUMMER,, ,AVE,, ,GRANTS PASS,OR,97527,31:23.0,BTAX-041120-08-2025,31:23.0
EVERGREEN FEDERAL SAVINGS & LOAN,EVERGREEN FEDERAL SAVINGS & LOAN       ,Inside City Limits,522130,Finance-Credit Union,,00:00.0,F2F2F72A-1CA0-4E3F-A698-C5CA23DC51A9,5414793351,969,6TH,,SE,ST,, ,GRANTS PASS,OR,97526,48:42.0,BTAX-041479-08-2025,48:42.0
EVERGREEN FEDERAL SAVINGS & LOAN, ACCOUNT HOLDERS ARE OWNERS    ,Inside City Limits,522130,Finance-Credit Union,,00:00.0,34CA8DC7-3037-4925-B6E9-203F6BC8FBF4,5414793351,1329,6TH,,NE,ST,, ,GRANTS PASS,OR,97526,41:48.0,BTAX-041478-08-2025,41:48.0
EVERGREEN FEDERAL'S AFFORDABLE HOUSING COMPANY, SHAREHOLDERS                  ,Inside City Limits,522310,Finance-Loan Broker(Mortg/Nonmortg),,00:00.0,E3D8D581-FFBD-4AE3-98D1-F2C9431D24B3,5414793351,969,6TH,,SE,ST,, ,GRANTS PASS,OR,97526,19:58.0,BTAX-041535-08-2025,19:58.0
EVERGREEN HEATING             ,DANIEL MASON,Outside City Limits,238220,Contractor-HVAC Services,,00:00.0,536959AA-6AD4-4A3A-AA3C-F757572777DE,5412267035,1420,SUMMIT,,,LP,,,GRANTS PASS,OR,97527,00:04.0,BTAX-042616-01-2026,00:04.0
EVERGREEN HEATING             ,DANIEL MASON,Outside City Limits,238220,Contractor-HVAC Services,,00:00.0,536959AA-6AD4-4A3A-AA3C-F757572777DE,5412267035,1420,SUMMIT,,,LP,,,GRANTS PASS,OR,97527,00:04.0,BTAX-042616-01-2026,00:04.0
EVERGREEN PROPERTIES INC, ,Outside City Limits,531110,Rental Units/Landlord,,00:00.0,274BBF73-867D-4BF6-AAF0-776C9203C084,5412441800,215,6TH,,SE,ST,,# 205,GRANTS PASS,OR,97526,14:38.0,BTAX-041501-08-2025,14:38.0
EVOLVE BUSINESS SOLUTION LLC, ,Inside City Limits,561110,Administration-Office,,00:00.0,073970ee-a130-4a1c-a752-4d867aab745c,5413260679,2724,MAIN,,W,ST,,,MEDFORD,OR,97501,21:35.0,BTAX-041434-08-2025,21:35.0
EVOLVE BUSINESS SOLUTION LLC,LAUREN REGNANI,Inside City Limits,561110,Administration-Office,,00:00.0,073970ee-a130-4a1c-a752-4d867aab745c,5413260679,2724,MAIN,,W,ST,,,MEDFORD,OR,97501,21:35.0,BTAX-041434-08-2025,21:35.0
EXCLUSIVE WIRELESS INC,THOMAS HENG,Inside City Limits,517110,Telecommunication-Wireless Carrier,T-MOBILE,00:00.0,386524af-2e29-4d67-94ca-adfbbe1b78c1,5412958033,211,TERRY,,NE,LN,,C,GRANTS PASS,OR,97526,45:12.0,BTAX-041470-08-2025,45:12.0
EXCLUSIVE WIRELESS INC, ,Inside City Limits,517110,Telecommunication-Wireless Carrier,T-MOBILE,00:00.0,386524af-2e29-4d67-94ca-adfbbe1b78c1,5412958033,211,TERRY,,NE,LN,,C,GRANTS PASS,OR,97526,45:12.0,BTAX-041470-08-2025,45:12.0
EXHIBITRON COMPANY            ,KEN  NORTHRUP,Inside City Limits,541430,Graphic Design,,00:00.0,0B36F28F-78BC-40E6-93DE-763AA63B1994,5414717400,505,H,,SE,ST,,,GRANTS PASS,OR,97526,08:17.0,BTAX-041064-08-2025,08:17.0
EXPERT CLOTHING ALTERATIONS   ,CELESTE  LAFERRIERE-SMITH,Inside City Limits,811490,Tailor,,00:00.0,9EE0C73E-4EF4-4FB9-8590-C319BE0B99B7,5414795156,1315,7TH,,NE,ST,, ,GRANTS PASS,OR,97526,43:59.0,BTAX-042038-10-2025,43:59.0
EXPRESS CUTS                  ,"UNE/PUNTNEY, LAURIE  REYNOLDS",Inside City Limits,812111,Barber Shop,,00:00.0,7600F2E2-EA82-4A72-829F-4E61CE9BE76F,5414765144,215,8TH,,SE,ST,, ,GRANTS PASS,OR,97526,10:50.0,BTAX-042663-01-2026,10:50.0
EXPRESS EMPLOYMENT PROFESSIONALS, THE STOLLER GROUP INC/        ,Inside City Limits,561311,Employment Agency,,00:00.0,DDA61F00-C98F-4749-81A6-7CDA56B2F737,5417795522,497,UNION,,,AVE,,,GRANTS PASS,OR,97527,46:24.0,BTAX-040994-07-2025,46:24.0
EYE CARE GROUP OF SOUTHERN OREGON LLC,   ,Inside City Limits,621320,Medical-Optometrist,,00:00.0,7bae367f-0240-437b-8f6c-517b3e0a46fa,5414764545,1022,6TH,,NW,ST,, ,GRANTS PASS,OR,97526,20:22.0,BTAX-042319-11-2025,20:22.0
EYE TO EYE,TAMARA ULREY,Inside City Limits,621330,Medical - Mental Health Counselor,EYE TO EYE INVESTIGATIONS/EYE TO EYE COUNSELING THERAPY,00:00.0,9bb4fcb0-8e6b-4999-ae6f-07d966e221c8,5416211487,980,6TH,,SW,ST,,19A,GRANTS PASS,OR,97526,01:51.0,BTAX-040379-05-2025,01:51.0
EYE TO EYE,Tamara Ulrey,Inside City Limits,621330,Medical - Mental Health Counselor,EYE TO EYE INVESTIGATIONS/EYE TO EYE COUNSELING THERAPY,00:00.0,9bb4fcb0-8e6b-4999-ae6f-07d966e221c8,5416211487,980,6TH,,SW,ST,,19A,GRANTS PASS,OR,97526,01:51.0,BTAX-040379-05-2025,01:51.0
E-Z WASH LAUNDROMAT           ,NICK  BAIDA,Inside City Limits,812320,Dry Cleaning Services,,00:00.0,F06F96C7-E0E8-425D-B40D-360EDDAF57AF,5414412210,1300,G,,SW,ST,, ,GRANTS PASS,OR,97526,55:16.0,BTAX-042661-01-2026,55:16.0
EZ-WASH & FOLD,TAMMY MENDES,Inside City Limits,812320,Dry Cleaning Services,,00:00.0,1b278db9-e09e-4439-9779-2aed0bedc75f,5416593400,1300,G,,SW,ST,, ,GRANTS PASS,OR,97526,15:53.0,BTAX-040552-06-2025,15:53.0
EZ-WASH & FOLD,WHITNEY RAUM,Inside City Limits,812320,Dry Cleaning Services,,00:00.0,1b278db9-e09e-4439-9779-2aed0bedc75f,5416593400,1300,G,,SW,ST,, ,GRANTS PASS,OR,97526,15:53.0,BTAX-040552-06-2025,15:53.0
EZ-WASH & FOLD, ,Inside City Limits,812320,Dry Cleaning Services,,00:00.0,1b278db9-e09e-4439-9779-2aed0bedc75f,5416593400,1300,G,,SW,ST,, ,GRANTS PASS,OR,97526,15:53.0,BTAX-040552-06-2025,15:53.0
FAIRGROUNDS TOWING & FUEL LLC,RANDY  HARRIS,Inside City Limits,488410,Towing,,00:00.0,40B2FB9F-520E-496B-8800-4C2A4F28D7AD,5414795501,780,UNION,, ,AVE,, ,GRANTS PASS,OR,97527,53:36.0,BTAX-041857-09-2025,53:36.0
FAMILY HERB SHOP LLC,RAY SPENCER JR,Inside City Limits,446191,Retail-Health Food & Supplements,,00:00.0,399BEE93-6B28-49C4-90FE-145B32DEB2C6,5414793602,247,G,,SW,ST,, ,GRANTS PASS,OR,97526,58:09.0,BTAX-041686-09-2025,58:09.0
FARMERS BUILDING SUPPLY INC  ,LEON  STUTZMAN,Inside City Limits,444130,Retail-Hardware,,00:00.0,C0ADC56C-181B-458C-9743-964DEEE1F05E,5414760851,1741,DOWELL,, ,RD,, ,GRANTS PASS,OR,97527,11:51.0,BTAX-041032-07-2025,11:51.0
FAST LANE RC LLC, ,Inside City Limits,811211,Consumer Electronics Repair/Maint,,00:00.0,f0f26a4b-e767-46fd-a2df-e37373510ca1,5412189478,850,ROGUE RIVER,, ,HWY,, ,GRANTS PASS,OR,97527,32:28.0,BTAX-042723-02-2026,32:28.0
FAST LANE RC LLC,MYLES WHITTINGTON,Inside City Limits,811211,Consumer Electronics Repair/Maint,,00:00.0,f0f26a4b-e767-46fd-a2df-e37373510ca1,5412189478,850,ROGUE RIVER,, ,HWY,, ,GRANTS PASS,OR,97527,32:28.0,BTAX-042723-02-2026,32:28.0
FAYE DAWSON RENTALS           ,FAYE  DAWSON,Inside City Limits,531110,Rental Units/Landlord,,00:00.0,79E817C1-BCF5-4987-8ADD-11E47DAA60B5,5414790967,122,SAVAGE,,NE,ST,, ,GRANTS PASS,OR,97526,01:21.0,BTAX-041462-08-2025,01:21.0
FED SPEC PURCHASES, ,Inside City Limits,425120,Wholesale Agent,,00:00.0,bdb54d60-ef66-408b-9e1b-5f113f63209c,5592881471,1300,G,,SW,ST,,# C,GRANTS PASS,OR,97526,36:52.0,BTAX-040310-05-2025,36:52.0
FED SPEC PURCHASES,WILLIAM WILLIAMS,Inside City Limits,425120,Wholesale Agent,,00:00.0,bdb54d60-ef66-408b-9e1b-5f113f63209c,5592881471,1300,G,,SW,ST,,# C,GRANTS PASS,OR,97526,36:52.0,BTAX-040310-05-2025,36:52.0
FEDERICO VENTURES             ,JASON  FEDERICO,Inside City Limits,722513,Limited-Service Restaurant,DAIRY QUEEN,00:00.0,B508CC18-7787-423F-9B7D-CAEF96EB99A4,5419417658,610,REDWOOD,, ,HWY,, ,GRANTS PASS,OR,97527,20:46.0,BTAX-041230-08-2025,20:46.0
FEDERICO VENTURES             ,JASON  FEDERICO,Inside City Limits,722513,Limited-Service Restaurant,DAIRY QUEEN,00:00.0,844E4ACB-EC6F-401D-BA56-9B563E132769,5414768282,1674,6TH,,NW,ST,, ,GRANTS PASS,OR,97526,03:18.0,BTAX-040931-07-2025,03:18.0
FERGUSON TREE'S               ,KEN  FERGUSON,Inside City Limits,454390,Christmas Tree Lot,,00:00.0,C7FF23BF-8193-4BB2-A1B5-6E54551314EB,5416599458,1401,6TH,,NE,ST,, ,GRANTS PASS,OR,97526,01:08.0,BTAX-040799-07-2025,01:08.0
FICKES LLC                   ,TOM FICKES,Inside City Limits,621320,Medical-Optometrist,,00:00.0,592BEFCE-4AA3-4C68-9030-362C2C5DEC09,5414712070,135,TERRY,,NE,LN,, ,GRANTS PASS,OR,97526,47:06.0,BTAX-041063-08-2025,47:06.0
"FILIPEK CONSTRUCTION, TODD A. ",TODD  FILIPEK,Inside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,B62BC5CC-EF6E-4973-AFCB-C805DE035DCA,5414711946,5523,LEONARD,, ,RD,, ,GRANTS PASS,OR,97527,34:18.0,BTAX-040877-07-2025,34:18.0
"FINEST BUILDING INTERIORS, LLC",TERRY SUMMERS,Outside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,6f899fde-d063-492b-b19b-c78a7514533d,5419512708,1271,PALIMA,,,DR,,,EAGLE POINT,OR,97524,38:20.0,BTAX-036430-11-2023,38:20.0
"FINEST BUILDING INTERIORS, LLC",TERRY SUMMERS,Outside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,6f899fde-d063-492b-b19b-c78a7514533d,5419512708,1271,PALIMA,,,DR,,,EAGLE POINT,OR,97524,38:20.0,BTAX-036430-11-2023,38:20.0
FIONA BEAN,JULIE M  TYRRELL,Inside City Limits,448150,Retail-Clothing & Accessories,,00:00.0,89B2DE02-0428-4BDE-BFAB-8FD5FFEC7226,5414419021,111,G,,SW,ST,, ,GRANTS PASS,OR,97526,02:05.0,BTAX-041093-08-2025,02:05.0
FIRE MOUNTAIN GEMS            ,CHRISTLIN & STUART  FREEDMAN,Inside City Limits,339999,Manufacturing-Misc Manufacturing,,00:00.0,897836BC-1F3E-4BB6-A3E5-ACE9AEF8596F,5419567700,1001,E,,NE,ST,,,GRANTS PASS,OR,97526,54:09.0,BTAX-040930-07-2025,54:09.0
FIRE RIVER MUSIC LLC         ,CAROL  ORTON,Inside City Limits,451140,Retail-Music/Instruments & Supplies,,00:00.0,8E563F3E-DBB5-49E4-88BE-3CEACD7DC195,5412870117,302,H,,SE,ST,, ,GRANTS PASS,OR,97526,13:17.0,BTAX-042459-12-2025,13:17.0
FIRELIGHT LASER DESIGN, ,Inside City Limits,339999,Manufacturing-Misc Manufacturing,,00:00.0,440983fb-99bf-48df-b868-e86a798f0ddd,5412186134,225,HILLCREST,,NE,Dr,,6,GRANTS PASS,OR,97526,44:12.0,BTAX-040506-06-2025,44:12.0
FIRELIGHT LASER DESIGN,LINDA DAY JEANEEN BEAGLEY,Inside City Limits,339999,Manufacturing-Misc Manufacturing,,00:00.0,440983fb-99bf-48df-b868-e86a798f0ddd,5412186134,225,HILLCREST,,NE,Dr,,6,GRANTS PASS,OR,97526,44:12.0,BTAX-040506-06-2025,44:12.0
FIRST COMMUNITY CREDIT UNION, ,Inside City Limits,522110,Finance-Commercial Bank,,00:00.0,fa635481-6fe8-4611-9c2f-d3efbe3b5e1b,5414792601,1551,HARBECK,, ,RD,, ,GRANTS PASS,OR,97527,14:48.0,BTAX-041484-08-2025,14:48.0
FIRST COMMUNITY CREDIT UNION  , CREDIT UNION-FCCU MEMBER OWN  ,Inside City Limits,522130,Finance-Credit Union,,00:00.0,06D031A7-F338-4708-9DF7-6059BEF866D0,5414792601,108,SAVAGE,,NE,ST,, ,GRANTS PASS,OR,97526,22:31.0,BTAX-041252-08-2025,22:31.0
FIRST INTERSTATE BANK,   ,Inside City Limits,522110,Finance-Commercial Bank,,00:00.0,AAEB3039-AD6C-4EAA-B2BA-08B073BDAD15,5419568485,265,UNION,, ,AVE,, ,GRANTS PASS,OR,97527,23:46.0,BTAX-042871-03-2026,23:46.0
FIRST INTERSTATE BANK        ,  ,Inside City Limits,522110,Finance-Commercial Bank,,00:00.0,75C25A19-A74A-448C-910A-508EB97DF7F9,5414747278,1304,6TH,,NW,ST,, ,GRANTS PASS,OR,97526,02:48.0,BTAX-042056-10-2025,02:48.0
FIRST STUDENT                 , LAIDLAW EDUCATION SERVICES    ,Inside City Limits,485113,Transportation-Bus System,,00:00.0,D53CE9D6-5BB6-4CFA-9C45-5E29BA4520F8,5414767733,126,RINGUETTE,, ,ST,, ,GRANTS PASS,OR,97527,09:40.0,BTAX-041160-08-2025,09:40.0
FITZGERALD GAS SERVICES LLC,CHAD FITZGERALD,Outside City Limits,238990,Contractor-Trade/Specialty,,00:00.0,4aafcfde-5bb9-4924-b4a2-aac16615498b,5419414020,503,GIRARD,,,CIRCLE,,,MEDFORD,OR,97504,35:55.0,BTAX-040813-07-2025,35:55.0
FITZGERALD GAS SERVICES LLC,CHAD FITZGERALD,Outside City Limits,238990,Contractor-Trade/Specialty,,00:00.0,4aafcfde-5bb9-4924-b4a2-aac16615498b,5419414020,503,GIRARD,,,CIRCLE,,,MEDFORD,OR,97504,35:55.0,BTAX-040813-07-2025,35:55.0
FLAVOR VAPOR LLC,MYNDI CRUZ,Inside City Limits,454390,Retail-Misc Direct Selling Establishment,,00:00.0,bffd459d-eb13-477e-9602-7dbe0774e66d,5413939840,162,BEACON,,NE,DR,,119,GRANTS PASS,OR,97526,32:23.0,BTAX-041961-10-2025,32:23.0
FLAWLESS DETAIL SERVICE       ,SALVADOR  DURAN,Inside City Limits,811192,Car Wash & Detailing,,00:00.0,4E3209FC-0C23-411C-A12E-25CDFB9EC897,5412188565,405,LOUGHRIDGE,,NW,AVE,,,GRANTS PASS,OR,97526,03:02.0,BTAX-040724-07-2025,03:02.0
FLESPY'S BAR & GRILL LLC,MICHAEL FLEMING,Inside City Limits,722410,Bar/Tavern,,00:00.0,419f2dba-0f1a-4ba8-b608-aef5ac3fd5d5,5416595165,670,FRUITDALE,, ,DR,, ,GRANTS PASS,OR,97527,52:33.0,BTAX-040139-04-2025,52:33.0
FLESPY'S BAR & GRILL LLC, ,Inside City Limits,722410,Bar/Tavern,,00:00.0,419f2dba-0f1a-4ba8-b608-aef5ac3fd5d5,5416595165,670,FRUITDALE,, ,DR,, ,GRANTS PASS,OR,97527,52:33.0,BTAX-040139-04-2025,52:33.0
FLESPY'S BAR & GRILL LLC,NICOLE FLEMING,Inside City Limits,722410,Bar/Tavern,,00:00.0,419f2dba-0f1a-4ba8-b608-aef5ac3fd5d5,5416595165,670,FRUITDALE,, ,DR,, ,GRANTS PASS,OR,97527,52:33.0,BTAX-040139-04-2025,52:33.0
FLORA RESEARCH LABORATORIES LLC,"JAMES/NEAL, DANA  KABABICK",Inside City Limits,541712,Research & Development,,00:00.0,36938866-594F-4846-8684-55511293F97A,5414720980,1000,M,,SE,ST,,#B,GRANTS PASS,OR,97526,26:39.0,BTAX-042088-10-2025,26:39.0
"FLORAL INNOVATIONS, LLC", ,Inside City Limits,453110,Florist,,00:00.0,4ccc84fd-b4c7-4583-9b39-58ccab466d2f,5414767656,811,IDLE,, ,CT,, ,GRANTS PASS,OR,97527,14:14.0,BTAX-040292-05-2025,14:14.0
"FLORAL INNOVATIONS, LLC",DEBORA MORRISON,Inside City Limits,453110,Florist,,00:00.0,4ccc84fd-b4c7-4583-9b39-58ccab466d2f,5414767656,811,IDLE,, ,CT,, ,GRANTS PASS,OR,97527,14:14.0,BTAX-040292-05-2025,14:14.0
FLORES TRUCK REPAIR,HECTOR  FLORES,Inside City Limits,811111,Auto-General Repair,MOBILE MECHANIC,00:00.0,F3364911-E99A-4CB5-BAD1-340F4749C7E0,5412611369,1480,D,,NE,ST,,,GRANTS PASS,OR,97526,52:41.0,BTAX-042765-02-2026,52:41.0
FLYING TOAD GRAPHICS          ,BEN & CYNDI  BLANKENBAKER,Inside City Limits,541430,Graphic Design,,00:00.0,AB45BF82-36D3-47E0-8D43-A3BCD6F629D5,5414768516,952,12TH,,NE,ST,, ,GRANTS PASS,OR,97526,33:26.0,BTAX-042397-12-2025,33:26.0
"FOCAL POINT TATTOO, LLC",RACHEL NICHOLS,Inside City Limits,812199,Tattoo/Piercing Shop,,00:00.0,75580a97-07ec-4be7-85ef-c3e20b4d4170,5414509533,543,E,,NE,ST,,206,GRANTS PASS,OR,97526,56:00.0,BTAX-042766-02-2026,56:00.0
"FOCAL POINT TATTOO, LLC", ,Inside City Limits,812199,Tattoo/Piercing Shop,,00:00.0,75580a97-07ec-4be7-85ef-c3e20b4d4170,5414509533,543,E,,NE,ST,,206,GRANTS PASS,OR,97526,56:00.0,BTAX-042766-02-2026,56:00.0
FOLEY FADES, ,Inside City Limits,812111,Barber Shop,,00:00.0,382283bb-4c65-41a9-98fa-f9e5f2af83c7,5412911868,116,I,,SW,ST,,,GRANTS PASS,OR,97526,05:32.0,BTAX-042651-01-2026,05:32.0
FOLEY FADES,AARON FOLEY,Inside City Limits,812111,Barber Shop,,00:00.0,382283bb-4c65-41a9-98fa-f9e5f2af83c7,5412911868,116,I,,SW,ST,,,GRANTS PASS,OR,97526,05:32.0,BTAX-042651-01-2026,05:32.0
"FOREVER NAILS & SPA, INC.                 ",THUTHAO  MACKAY,Inside City Limits,812113,Nail Salon,,00:00.0,805A80A2-3EF3-45F4-AC8F-53C505646E02,5414716000,1634,WILLIAMS,,,Hwy,,,GRANTS PASS,OR,97527,41:29.0,BTAX-041822-09-2025,41:29.0
FOUR SEASONS RESTAURANT LLC,LIEPING XIE,Inside City Limits,722511,Restaurant,,00:00.0,b3fe892c-6de3-4a21-9e4d-128a28430f3f,5414796532,122,K,,SE,ST,,,GRANTS PASS,OR,97526,43:38.0,BTAX-042684-01-2026,43:38.0
FOUR SEASONS RESTAURANT LLC, ,Inside City Limits,722511,Restaurant,,00:00.0,b3fe892c-6de3-4a21-9e4d-128a28430f3f,5414796532,122,K,,SE,ST,,,GRANTS PASS,OR,97526,43:38.0,BTAX-042684-01-2026,43:38.0
FOX FIREARMS                  ,RAY  STEWART,Inside City Limits,451110,Retail-Gun Dealer,,00:00.0,B7D21857-70A5-46AF-BD26-52C1A3F41E99,5414791163,525,E,,NE,ST,,,GRANTS PASS,OR,97526,58:50.0,BTAX-042297-11-2025,58:50.0
FRANCISCAN APTS               ,GRACE & ROSS  CHAPMAN,Inside City Limits,531110,Rental Units/Landlord,,00:00.0,7E20A69B-AF73-467C-8716-526845D3826C,5415825958,234,ROGUE RIVER,,SW,AVE,, ,GRANTS PASS,OR,97526,04:05.0,BTAX-040667-07-2025,04:05.0
FRANZ BAKERY OUTLET           , FRANZ FAMILY BAKERIES         ,Inside City Limits,311811,Bakery,,00:00.0,C679F6FA-3476-4C47-AB44-399830955535,5032322191,550,F,,NE,ST,, ,GRANTS PASS,OR,97526,40:11.0,BTAX-042657-01-2026,40:11.0
