CompanyName,ContactName,Location,CodeNumber,BusinessType,dba,OpenedDate,BLGLOBALENTITYEXTENSIONID,BusinessPhone,ADDRESSLINE1,ADDRESSLINE2,ADDRESSLINE3,PREDIRECTION,STREETTYPE,POSTDIRECTION,UNITORSUITE,CITY,STATE,POSTALCODE,ISSUEDDATE,LICENSENUMBER,EXPIRATIONDATE
FORECLOSURE CLEAN-UP SPECIALISTS," ",Inside City Limits,561720,Cleaning Service,,2011-07-18 00:00:00.000,DDFBA6F6-DEC0-4FCE-8B25-A5E70C9267CC,5416591627,233,ROGUE RIVER,,,HWY,,#360,GRANTS PASS,OR,97527,2026-03-23 11:18:26.000,BTAX-043013-03-2026,2027-03-31 11:18:26.000
"FOREVER NAILS & SPA, INC.                 ",THUTHAO  MACKAY,Inside City Limits,812113,Nail Salon,,2009-01-26 00:00:00.000,805A80A2-3EF3-45F4-AC8F-53C505646E02,5414716000,1634,WILLIAMS,,,HWY,,,GRANTS PASS,OR,97527,2025-09-18 13:41:29.000,BTAX-041822-09-2025,2026-09-30 13:41:29.000
FOUR SEASONS RESTAURANT LLC," ",Inside City Limits,722511,Restaurant,,2022-01-10 00:00:00.000,b3fe892c-6de3-4a21-9e4d-128a28430f3f,5414796532,741,BAILEY,,,DR,,,GRANTS PASS,OR,97527,2026-01-26 12:43:38.000,BTAX-042684-01-2026,2027-01-31 12:43:38.000
FOUR SEASONS RESTAURANT LLC,LIEPING XIE,Inside City Limits,722511,Restaurant,,2022-01-10 00:00:00.000,b3fe892c-6de3-4a21-9e4d-128a28430f3f,5414796532,741,BAILEY,,,DR,,,GRANTS PASS,OR,97527,2026-01-26 12:43:38.000,BTAX-042684-01-2026,2027-01-31 12:43:38.000
"FOX FIREARMS                  ",RAY  STEWART,Inside City Limits,451110,Retail-Gun Dealer,,1992-02-01 00:00:00.000,B7D21857-70A5-46AF-BD26-52C1A3F41E99,5414791163,525,E,,NE,ST,,,GRANTS PASS,OR,97526,2025-11-17 15:58:50.000,BTAX-042297-11-2025,2026-11-30 15:58:50.000
"FRANCISCAN APTS               ",GRACE & ROSS  CHAPMAN,Inside City Limits,531110,Rental Units/Landlord,,2006-07-01 00:00:00.000,7E20A69B-AF73-467C-8716-526845D3826C,5415825958,PO BOX 753,,,,,,,ROGUE RIVER,OR,97537,2025-07-11 10:04:05.000,BTAX-040667-07-2025,2026-07-31 10:04:05.000
"FRANZ BAKERY OUTLET           "," FRANZ FAMILY BAKERIES         ",Inside City Limits,311811,Bakery,,2007-12-12 00:00:00.000,C679F6FA-3476-4C47-AB44-399830955535,5032322191,2000,"NUGGET ",,,WAY,,,EUGENE,OR,97403,2026-01-20 14:40:11.000,BTAX-042657-01-2026,2027-01-31 14:40:11.000
"FRED MEYER JEWELERS INC #126 "," FRED MEYER JEWELERS",Inside City Limits,448310,Retail-Jewelry Store,,1988-07-01 00:00:00.000,BEAFACCB-DC53-4959-86AC-4079AEEBC8CA,5414747216,PO BOX 305103,,,,,,,NASHVILLE,TN,37230,2025-08-22 14:27:02.000,BTAX-041513-08-2025,2026-08-31 14:27:02.000
FRED MEYER STORES INC," FRED MEYER INC",Inside City Limits,445110,Food-Grocery Store,FRED MEYER STORE #126,1988-07-30 00:00:00.000,5BEB60D5-1423-49A2-9A31-6B7CA3CE36F4,5414747200,C/O KROGER BUSINES LICENSE,,PO BOX 305103,,,,,NASHVILLE,TN,372305103,2025-09-17 10:40:39.000,BTAX-041786-09-2025,2026-09-30 10:40:39.000
"FREEDOM BUILDERS LLC          ",JEREMY & ELIZABETH  KIRKLAND,Outside City Limits,238190,Contractor-General/Building Exterior,,2013-02-01 00:00:00.000,4B5776CF-1F37-499E-9D91-475643C2D726,5418373720,238,LIVING SPRINGS,,,LN,,,AZALEA,OR,97410,2026-03-16 15:14:06.000,BTAX-042983-03-2026,2027-03-31 15:14:06.000
"FREEDOM FOREVER OREGON, LLC"," ",Outside City Limits,238190,Contractor-General/Building Exterior,,2022-09-20 00:00:00.000,fbfaba61-37f8-4dda-8a6b-b0d9558bf100,8008859450,43445,BUSINESS PARK,,,DR,,104,TEMECULA,CA,92590,2025-10-06 15:03:26.000,BTAX-041944-10-2025,2026-09-30 15:03:26.000
"FREEDOM FOREVER OREGON, LLC",GREG ALBRIGHT,Outside City Limits,238190,Contractor-General/Building Exterior,,2022-09-20 00:00:00.000,fbfaba61-37f8-4dda-8a6b-b0d9558bf100,8008859450,43445,BUSINESS PARK,,,DR,,104,TEMECULA,CA,92590,2025-10-06 15:03:26.000,BTAX-041944-10-2025,2026-09-30 15:03:26.000
"FREEDOM SALES                 ",LISA & CURTIS  KISSEL,Inside City Limits,541990,Professional-Misc,,2001-08-18 00:00:00.000,109EF3FD-C762-499F-AF48-DBB69D7059A9,5416598456,410,PLUMTREE,,,LN,,,GRANTS PASS,OR,97526,2025-07-14 10:44:01.000,BTAX-040711-07-2025,2026-07-31 10:44:01.000
FREY PAVING & CONCRETE LLC," ",Outside City Limits,238190,Contractor-General/Building Exterior,,2019-04-03 00:00:00.000,fdf3590e-9318-4992-b2a2-b66f8b1ddcde,5414798209,3600,ELK,,,LN,,,GRANTS PASS,OR,97527,2025-04-07 14:59:26.000,BTAX-040169-04-2025,2026-04-30 14:59:26.000
FREY PAVING & CONCRETE LLC,"KENNETH FREY,  KAMERON FREY",Outside City Limits,238190,Contractor-General/Building Exterior,,2019-04-03 00:00:00.000,fdf3590e-9318-4992-b2a2-b66f8b1ddcde,5414798209,3600,ELK,,,LN,,,GRANTS PASS,OR,97527,2025-04-07 14:59:26.000,BTAX-040169-04-2025,2026-04-30 14:59:26.000
FREY PAVING & CONCRETE LLC,"BONNY FREY, SKYLER FREY",Outside City Limits,238190,Contractor-General/Building Exterior,,2019-04-03 00:00:00.000,fdf3590e-9318-4992-b2a2-b66f8b1ddcde,5414798209,3600,ELK,,,LN,,,GRANTS PASS,OR,97527,2025-04-07 14:59:26.000,BTAX-040169-04-2025,2026-04-30 14:59:26.000
FRIDAS BRUNCH & CANTINA,MANELA HERNANDEZ,Inside City Limits,722511,Restaurant,,2022-11-18 00:00:00.000,b004f605-420b-41db-948c-a77c64f240f9,5413246000,5340,"JEROME PRAIRIE ",,,RD,,,GRANTS PASS,OR,97527,2025-12-04 11:39:10.000,BTAX-042386-12-2025,2026-12-31 11:39:10.000
"FROG PRINCE AQUATICS          ",MIGUEL & LINDA  LEZAMA,Inside City Limits,541990,Professional-Misc,,2015-05-06 00:00:00.000,D64B181F-3680-4564-8AF6-F3B2B607AB87,5416592967,1724,"VIRGINIA LN     ",,,LN,,,GRANTS PASS,OR,97527,2025-10-15 10:42:15.000,BTAX-042031-10-2025,2026-10-31 10:42:15.000
"FULL CIRCLE BEAUTY SALON      ",SYLINA  DORDON,Inside City Limits,812112,Beauty Salon,,2012-08-01 00:00:00.000,419EBDF5-9CAA-420A-9A33-5D904AE5E190,5417616298,850,6TH,,NW,ST,,,GRANTS PASS,OR,97526,2026-03-10 08:25:38.000,BTAX-042920-03-2026,2027-03-31 08:25:38.000
FULL TILT MECHANICAL & CONSTRUCTION LLC," ",Outside City Limits,811211,Consumer Electronics Repair/Maint,,2017-11-01 00:00:00.000,6e89045c-4513-49e6-8240-5669f64e9136,9075902019,2353,NUSSBAUMER,,,ST,,,FAIRBANKS,AK,99709,2023-11-09 13:11:21.000,BTAX-036394-11-2023,2024-11-30 13:11:21.000
FULL TILT MECHANICAL & CONSTRUCTION LLC,JOHN WING,Outside City Limits,811211,Consumer Electronics Repair/Maint,,2017-11-01 00:00:00.000,6e89045c-4513-49e6-8240-5669f64e9136,9075902019,2353,NUSSBAUMER,,,ST,,,FAIRBANKS,AK,99709,2023-11-09 13:11:21.000,BTAX-036394-11-2023,2024-11-30 13:11:21.000
FUR THE LOVE OF FLUFF,MESHA KOCZIAN,Inside City Limits,812910,Pet Care Services,,2022-07-14 00:00:00.000,0522766c-7ad3-4e9e-8a60-a97edeed70fa,5416597718,783,6,,SE,ST,,A,GRANTS PASS,OR,97526,2025-07-23 13:04:22.000,BTAX-040951-07-2025,2026-07-31 13:04:22.000
FUR THE LOVE OF FLUFF,CLAYTON BENCH,Inside City Limits,812910,Pet Care Services,,2022-07-14 00:00:00.000,0522766c-7ad3-4e9e-8a60-a97edeed70fa,5416597718,783,6,,SE,ST,,A,GRANTS PASS,OR,97526,2025-07-23 13:04:22.000,BTAX-040951-07-2025,2026-07-31 13:04:22.000
FUR THE LOVE OF FLUFF," ",Inside City Limits,812910,Pet Care Services,,2022-07-14 00:00:00.000,0522766c-7ad3-4e9e-8a60-a97edeed70fa,5416597718,783,6,,SE,ST,,A,GRANTS PASS,OR,97526,2025-07-23 13:04:22.000,BTAX-040951-07-2025,2026-07-31 13:04:22.000
"FURTADO'S LANDSCAPE INC       ",RANDY  FURTADO,Outside City Limits,541320,Landscaping Services,,2008-03-14 00:00:00.000,11D58DF9-DD26-4CF3-893E-051F6C6B87F6,5414508584,PO BOX 425,,,,,,,ROGUE RIVER,OR,97537,2025-08-14 09:47:08.000,BTAX-041229-08-2025,2026-08-31 09:47:08.000
FUSION DANCE ACADEMY," ",Inside City Limits,711120,Dance Studio,,2022-07-01 00:00:00.000,2ac633f0-b600-4b6a-b5e9-2962c1f77e6e,5419718588,1515,REDWOOD,," ",AVE,," STE #6",GRANTS PASS,OR,97527,2025-07-09 14:27:01.000,BTAX-040642-07-2025,2026-07-31 14:27:01.000
FUSION DANCE ACADEMY,KIMBERLY AWBREY,Inside City Limits,711120,Dance Studio,,2022-07-01 00:00:00.000,2ac633f0-b600-4b6a-b5e9-2962c1f77e6e,5419718588,1515,REDWOOD,," ",AVE,," STE #6",GRANTS PASS,OR,97527,2025-07-09 14:27:01.000,BTAX-040642-07-2025,2026-07-31 14:27:01.000
FUSION PERFORMING ARTS ALLIANCE," ",Inside City Limits,711190,Performing Arts Company,,2022-06-17 00:00:00.000,a0fbd734-63d3-4251-a775-0968495b62d3,5414412652,1515,REDWOOD,,,AVE,,6,GRANTS PASS,OR,97527,2025-08-19 09:30:14.000,BTAX-041357-08-2025,2026-07-31 09:30:14.000
FUSION PERFORMING ARTS ALLIANCE,JOANNA PITZAK,Inside City Limits,711190,Performing Arts Company,,2022-06-17 00:00:00.000,a0fbd734-63d3-4251-a775-0968495b62d3,5414412652,1515,REDWOOD,,,AVE,,6,GRANTS PASS,OR,97527,2025-08-19 09:30:14.000,BTAX-041357-08-2025,2026-07-31 09:30:14.000
"G P VENTURES LLC              "," ",Inside City Limits,531311,Property Management,,2007-05-10 00:00:00.000,5DC2CC04-CE80-4204-A838-A5874A187827,5419441470,PO BOX 4129,,,,,,,MEDFORD,OR,97501,2025-10-20 15:20:40.000,BTAX-042073-10-2025,2026-10-31 15:20:40.000
G ST BARBER CO," ",Inside City Limits,812111,Barber Shop,,2017-08-31 00:00:00.000,f853b07a-fa18-4a40-9389-22e6f32b6e72,5416250117,124,G,,SE,ST,,,GRANTS PASS,OR,97526,2026-01-05 12:32:42.000,BTAX-042557-01-2026,2027-01-31 12:32:42.000
G ST BARBER CO,CHASE DANIELLE,Inside City Limits,812111,Barber Shop,,2017-08-31 00:00:00.000,f853b07a-fa18-4a40-9389-22e6f32b6e72,5416250117,124,G,,SE,ST,,,GRANTS PASS,OR,97526,2026-01-05 12:32:42.000,BTAX-042557-01-2026,2027-01-31 12:32:42.000
"G ST MARKETPLACE LLC          ",SUSAN  SHIRLEY,Inside City Limits,448150,Retail-Clothing & Accessories,,2012-06-30 00:00:00.000,25DE8EA7-6EB1-4A92-9B15-8FEE8871A04E,5414792335,137,G,,SW,ST,,,GRANTS PASS,OR,97526,2025-08-04 10:25:02.000,BTAX-041078-08-2025,2026-07-31 10:25:02.000
"G STREET BAR & GRILL          ",HWA MEI  KELLER,Inside City Limits,722511,Restaurant,,2003-07-10 00:00:00.000,D6398891-00EB-4E10-805B-A83BD91905DF,5419565427,125,G,,SE,ST,,,GRANTS PASS,OR,97526,2025-11-21 10:22:14.000,BTAX-042331-11-2025,2026-11-30 10:22:14.000
G. PENA REMODELING LLC,NATALIE OLMEDO,Inside City Limits,238190,Contractor-General/Building Exterior,,2021-05-05 00:00:00.000,00041628-fcc1-49d4-8138-0e73134715fd,7079519606,PO BOX 491,,,,,,,GRANTS PASS,OR,97528,2025-07-07 10:58:38.000,BTAX-040610-07-2025,2026-07-31 10:58:38.000
G. PENA REMODELING LLC," ",Inside City Limits,238190,Contractor-General/Building Exterior,,2021-05-05 00:00:00.000,00041628-fcc1-49d4-8138-0e73134715fd,7079519606,PO BOX 491,,,,,,,GRANTS PASS,OR,97528,2025-07-07 10:58:38.000,BTAX-040610-07-2025,2026-07-31 10:58:38.000
G. PENA REMODELING LLC,GUADALUPE ROJAS,Inside City Limits,238190,Contractor-General/Building Exterior,,2021-05-05 00:00:00.000,00041628-fcc1-49d4-8138-0e73134715fd,7079519606,PO BOX 491,,,,,,,GRANTS PASS,OR,97528,2025-07-07 10:58:38.000,BTAX-040610-07-2025,2026-07-31 10:58:38.000
G.G. SUGARPLUMS MOBILE BAKESHOP LLC," ",Inside City Limits,311811,Bakery,G.G. SUGARPLUMS BAKESHOP,2010-03-23 00:00:00.000,D0C03106-EA06-4448-95DF-6A698CA2C501,5419447528,225,6TH,,SE,ST,,,GRANTS PASS,OR,97526,2025-05-13 14:05:39.000,BTAX-040345-05-2025,2026-05-31 14:05:39.000
G.G. SUGARPLUMS MOBILE BAKESHOP LLC,DANIELLE GLARUM,Inside City Limits,311811,Bakery,G.G. SUGARPLUMS BAKESHOP,2010-03-23 00:00:00.000,D0C03106-EA06-4448-95DF-6A698CA2C501,5419447528,225,6TH,,SE,ST,,,GRANTS PASS,OR,97526,2025-05-13 14:05:39.000,BTAX-040345-05-2025,2026-05-31 14:05:39.000
G.G. SUGARPLUMS MOBILE BAKESHOP LLC,JOHN GLARUM JR,Inside City Limits,311811,Bakery,G.G. SUGARPLUMS BAKESHOP,2010-03-23 00:00:00.000,D0C03106-EA06-4448-95DF-6A698CA2C501,5419447528,225,6TH,,SE,ST,,,GRANTS PASS,OR,97526,2025-05-13 14:05:39.000,BTAX-040345-05-2025,2026-05-31 14:05:39.000
G2 HAIR STUDIO," ",Inside City Limits,812112,Beauty Salon,,2017-11-30 00:00:00.000,8ab9c42d-0fe6-47d1-bcb1-d4bc013bc32e,5412267741,1236,IRONWOOD,,SW,DR,,,GRANTS PASS,OR,97526,2023-01-19 10:10:44.000,BTAX-033771-01-2023,2024-01-31 10:10:44.000
G2 HAIR STUDIO," ",Inside City Limits,812112,Beauty Salon,,2017-11-30 00:00:00.000,8ab9c42d-0fe6-47d1-bcb1-d4bc013bc32e,5412267741,1236,IRONWOOD,,SW,DR,,,GRANTS PASS,OR,97526,2026-01-22 12:29:47.000,BTAX-042673-01-2026,2027-01-31 12:29:47.000
G2 HAIR STUDIO,RONALD & KATHLEEN GILLASPIE,Inside City Limits,812112,Beauty Salon,,2017-11-30 00:00:00.000,8ab9c42d-0fe6-47d1-bcb1-d4bc013bc32e,5412267741,1236,IRONWOOD,,SW,DR,,,GRANTS PASS,OR,97526,2023-01-19 10:10:44.000,BTAX-033771-01-2023,2024-01-31 10:10:44.000
G2 HAIR STUDIO,RONALD & KATHLEEN GILLASPIE,Inside City Limits,812112,Beauty Salon,,2017-11-30 00:00:00.000,8ab9c42d-0fe6-47d1-bcb1-d4bc013bc32e,5412267741,1236,IRONWOOD,,SW,DR,,,GRANTS PASS,OR,97526,2026-01-22 12:29:47.000,BTAX-042673-01-2026,2027-01-31 12:29:47.000
"GAGE IT CONSTRUCTION LLC         "," ",Outside City Limits,237310,"Const-Highway, Street & Bridge",,2019-02-15 00:00:00.000,a10bd159-adaa-4267-bb76-cffc3f374675,5417797007,PO BOX 2604,,,,,,,WHITE CITY,OR,97503,2025-05-15 09:23:09.000,BTAX-040371-05-2025,2026-05-31 09:23:09.000
"GAGE IT CONSTRUCTION LLC         ",CHRISTINA GAGE,Outside City Limits,237310,"Const-Highway, Street & Bridge",,2019-02-15 00:00:00.000,a10bd159-adaa-4267-bb76-cffc3f374675,5417797007,PO BOX 2604,,,,,,,WHITE CITY,OR,97503,2025-05-15 09:23:09.000,BTAX-040371-05-2025,2026-05-31 09:23:09.000
GALAXY VAPE," ",Inside City Limits,453991,Retail-Tobacco Store,,2024-01-22 00:00:00.000,2ffae9d3-a912-40e7-add4-2623c73b0a52,5416902900,2640,BARNETT,,E,RD,,STE E420,MEDFORD,OR,97504,2026-01-26 14:34:20.000,BTAX-042688-01-2026,2027-01-31 14:34:20.000
GALAXY VAPE,JOHIT KUMAR,Inside City Limits,453991,Retail-Tobacco Store,,2024-01-22 00:00:00.000,2ffae9d3-a912-40e7-add4-2623c73b0a52,5416902900,2640,BARNETT,,E,RD,,STE E420,MEDFORD,OR,97504,2026-01-26 14:34:20.000,BTAX-042688-01-2026,2027-01-31 14:34:20.000
GALAXY VAPE,MATTHEW HILL,Inside City Limits,453991,Retail-Tobacco Store,,2024-01-22 00:00:00.000,2ffae9d3-a912-40e7-add4-2623c73b0a52,5416902900,2640,BARNETT,,E,RD,,STE E420,MEDFORD,OR,97504,2026-01-26 14:34:20.000,BTAX-042688-01-2026,2027-01-31 14:34:20.000
GAME SWAP,TIMOTHY R  ARNETTE,Inside City Limits,451120,"Retail-Hobbies, Toys & Games ",,2004-04-13 00:00:00.000,BACB3686-2ADD-4258-B2FF-50E96AA0E965,5414719537,2599,WILLIAMS,,,HWY,,,GRANTS PASS,OR,97527,2025-10-31 12:18:14.000,BTAX-042182-10-2025,2026-10-31 12:18:14.000
"GAMESTOP INC                  "," GAMESTOP INC                  ",Inside City Limits,451120,"Retail-Hobbies, Toys & Games ","GAMESTOP #7749 ",2014-03-10 00:00:00.000,9D9FBD8E-AE65-477F-9278-CAD89EE5341B,8177227221,ATTN: LICENSING,,625 WESTPORT PKWY,,,,,GRAPEVINE,TX,76051,2025-08-20 14:57:45.000,BTAX-041473-08-2025,2026-08-31 14:57:45.000
"GAMMA GRIZ LLC                ",PATRICIA  SNYDER,Inside City Limits,452990,"Retail-General Merchandise ",,2011-07-14 00:00:00.000,C682ABBD-5D05-41CE-9FD5-CB37398EE38F,5414415409,PO BOX 1102,,,,,,,GRANTS PASS,OR,97528,2026-01-14 10:50:17.000,BTAX-042634-01-2026,2027-01-31 10:50:17.000
"GARAGE DOOR COMPANY / OVERHEAD  "," HANNON ENTERPRISES INC        ",Outside City Limits,238990,Contractor-Trade/Specialty,,1998-09-04 00:00:00.000,DDA7C3C8-0470-4080-A064-695CDDA75D55,5417790873,PO BOX 8193,,,,,,,MEDFORD,OR,97504,2025-11-17 15:40:51.000,BTAX-042294-11-2025,2026-11-30 15:40:51.000
GARCELL'S CLEANING SERVICES," ",Inside City Limits,561720,Cleaning Service,,2018-06-08 00:00:00.000,41431833-d3d8-45b0-be8b-b36effee443d,5412189700,1614,"ANTHONY ",,,PL,,,GRANTS PASS,OR,97527,2025-07-16 12:30:06.000,BTAX-040803-07-2025,2026-07-31 12:30:06.000
GARCELL'S CLEANING SERVICES,TIM & DEDRA GARCELL,Inside City Limits,561720,Cleaning Service,,2018-06-08 00:00:00.000,41431833-d3d8-45b0-be8b-b36effee443d,5412189700,1614,"ANTHONY ",,,PL,,,GRANTS PASS,OR,97527,2025-07-16 12:30:06.000,BTAX-040803-07-2025,2026-07-31 12:30:06.000
GARCELL'S CLEANING SERVICES,DEDRA GARCELL,Inside City Limits,561720,Cleaning Service,,2018-06-08 00:00:00.000,41431833-d3d8-45b0-be8b-b36effee443d,5412189700,1614,"ANTHONY ",,,PL,,,GRANTS PASS,OR,97527,2025-07-16 12:30:06.000,BTAX-040803-07-2025,2026-07-31 12:30:06.000
GARDA CL NORTHWEST INC," GARDA CL NORTHWEST INC        ",Outside City Limits,561613,Armored Car Services,,1997-07-31 00:00:00.000,AF00D79C-6272-4A5E-A98A-030C72EB27A2,5619397000,PO BOX 8000,,,,,,,MONSEY,NY,10952,2025-09-10 14:50:02.000,BTAX-041729-09-2025,2026-09-30 14:50:02.000
GARDEN COTTAGE AIRBNB," ",Inside City Limits,531110,Rental Units/Landlord,,2021-11-15 00:00:00.000,fb1db22c-309e-49c5-9587-f7180b31862b,5414502207,"341 ",K,,SW,ST,,,GRANTS PASS,OR,97526,2026-03-05 14:06:26.000,BTAX-042895-03-2026,2027-03-31 14:06:26.000
GARDEN COTTAGE AIRBNB,LINDA ACCARDO,Inside City Limits,531110,Rental Units/Landlord,,2021-11-15 00:00:00.000,fb1db22c-309e-49c5-9587-f7180b31862b,5414502207,"341 ",K,,SW,ST,,,GRANTS PASS,OR,97526,2026-03-05 14:06:26.000,BTAX-042895-03-2026,2027-03-31 14:06:26.000
"GARDEN GROVE         ",WILLIAM LOVELACE,Inside City Limits,531110,Rental Units/Landlord,,1994-07-01 00:00:00.000,E4F4AED1-1F0A-45E8-AC40-6146C2D90677,5414741764,PO BOX 490,,,,,,,ENTERPRISE,OR,97828,2025-08-19 11:41:19.000,BTAX-041392-08-2025,2026-08-31 11:41:19.000
"GARDEN PLAZA MANAGEMENT LLC         ",ANTHONY  JAVORIC,Inside City Limits,531311,Property Management,GARDEN PLAZA APTS,2003-12-04 00:00:00.000,8ECFA66E-7C47-4AD2-83ED-008CD0F615AC,5414794991,PO BOX 33,,,,,,,GRANTS PASS,OR,97528,2025-05-29 15:28:14.000,BTAX-040444-05-2025,2026-05-31 15:28:14.000
GARDINIER ENTERPRISES LLC,BRYCE & BECKY GARDINIER,Inside City Limits,812112,Beauty Salon,TAN REPUBLIC OF SOUTHERN OR,2020-12-07 00:00:00.000,2f296385-2e0c-418a-9747-09331d0c4ada,5414795121,PO BOX 5494,,,,,,,SALEM,OR,97304,2026-01-08 14:53:37.000,BTAX-042581-01-2026,2026-12-31 14:53:37.000
GARDINIER ENTERPRISES LLC," ",Inside City Limits,812112,Beauty Salon,TAN REPUBLIC OF SOUTHERN OR,2020-12-07 00:00:00.000,2f296385-2e0c-418a-9747-09331d0c4ada,5414795121,PO BOX 5494,,,,,,,SALEM,OR,97304,2026-01-08 14:53:37.000,BTAX-042581-01-2026,2026-12-31 14:53:37.000
GARDINIER ENTERPRISES LLC," ",Inside City Limits,812112,Beauty Salon,TAN REPUBLIC OF SOUTHERN OR,2020-12-07 00:00:00.000,5ac51d5e-7cd7-405c-b4a2-9d362360c31e,5414795121,PO BOX 5494,,,,,,,SALEM,OR,97304,2026-01-08 14:26:38.000,BTAX-042580-01-2026,2026-12-31 14:26:38.000
GARDINIER ENTERPRISES LLC,BRYCE & BECKY GARDINIER,Inside City Limits,812112,Beauty Salon,TAN REPUBLIC OF SOUTHERN OR,2020-12-07 00:00:00.000,5ac51d5e-7cd7-405c-b4a2-9d362360c31e,5414795121,PO BOX 5494,,,,,,,SALEM,OR,97304,2026-01-08 14:26:38.000,BTAX-042580-01-2026,2026-12-31 14:26:38.000
GARY KRAUSE LANDSCAPING,GARY KRAUSE,Outside City Limits,541320,Landscaping Services,,2020-04-09 00:00:00.000,949e6ad1-db9e-44a6-ba7a-f0c53c5ddc0a,5418997643,PO BOX 1108,,,,,,,JACKSONVILLE,OR,97530,2025-05-06 15:04:31.000,BTAX-040301-05-2025,2026-05-31 15:04:31.000
GARY KRAUSE LANDSCAPING," ",Outside City Limits,541320,Landscaping Services,,2020-04-09 00:00:00.000,949e6ad1-db9e-44a6-ba7a-f0c53c5ddc0a,5418997643,PO BOX 1108,,,,,,,JACKSONVILLE,OR,97530,2025-05-06 15:04:31.000,BTAX-040301-05-2025,2026-05-31 15:04:31.000
"GARY L BURTON RENTALS         ",GARY L & AIDA  BURTON,Inside City Limits,531110,Rental Units/Landlord,,2001-04-24 00:00:00.000,7D6439FC-8E24-43D3-AD52-CEB35A07D8E7,5414761875,306,I,,SE,ST,,,GRANTS PASS,OR,97526,2025-07-22 09:47:32.000,BTAX-040852-07-2025,2026-07-31 09:47:32.000
"GARY O'NEAL RENTALS           ",GARY & KATHLEEN  O'NEAL,Outside City Limits,531110,Rental Units/Landlord,,1996-10-02 00:00:00.000,D2161245-81A1-4E93-B066-BFD3E97011CE,5412264528,3725,91ST,,SW,AVE,,,PORTLAND,OR,97225,2025-07-15 11:50:36.000,BTAX-040755-07-2025,2026-07-31 11:50:36.000
"GARY W JANTZER RENTALS        ",GARY JANTZER,Outside City Limits,531110,Rental Units/Landlord,,2008-01-02 00:00:00.000,D9BBD45C-78C6-40A5-BB89-66CBD04045FB,5414721100,PO BOX 1586,,,,,,,GRANTS PASS,OR,97528,2025-08-18 10:18:21.000,BTAX-041305-08-2025,2026-08-31 10:18:21.000
"GARY'S                        ",GARY POULTON,Inside City Limits,812112,Beauty Salon,,1997-01-01 00:00:00.000,F16E4DC9-A26A-46FC-8D82-DFA581FC312A,5414769697,PO BOX 5755,,,,,,,GRANTS PASS,OR,97527,2025-08-04 11:12:08.000,BTAX-040921-07-2025,2026-07-31 11:12:08.000
GATES FURNITURE OF GRANTS PASS,JOHN G & LOIS  GATES,Inside City Limits,442110,Retail-Furniture Store,GATES HOME FURNISHINGS,1946-07-01 00:00:00.000,4F876FB8-4E2E-4E46-8551-D07ECBDE4725,5419568425,700,6TH,,SW,,,,GRANTS PASS,OR,97526,2025-08-15 16:46:10.000,BTAX-041301-08-2025,2026-07-31 16:46:10.000
"GENERAL CREDIT SERVICE        ",LAUREN  REGNANI,Inside City Limits,561440,Collection Agency,,1994-03-18 00:00:00.000,60509EE1-DDCE-4919-A767-638919D6E771,5417737791,PO BOX 8,,,,,,,MEDFORD,OR,97501,2025-08-20 13:04:21.000,BTAX-041463-08-2025,2026-08-31 13:04:21.000
"GENERAL PABLO MELVA LANDSCAPING MAINTENANCE    ",HUMBERTO  ORDAZ,Inside City Limits,541320,Landscaping Services,,2012-03-01 00:00:00.000,72427AD1-A570-4E4D-859C-AF3DB8D06461,5416216737,PO BOX 683,,,,,,,GRANTS PASS,OR,97528,2025-08-11 14:16:35.000,BTAX-041149-08-2025,2026-08-31 14:16:35.000
"GENE'S GROUNDS MAINTENANCE    ",GENE  COOPER,Inside City Limits,541320,Landscaping Services,,1991-03-26 00:00:00.000,C733F3C7-DEE3-406E-9277-EC1F6CDF9FCC,5414768297,1140,BRIDGE,,SW,ST,,APT B,GRANTS PASS,OR,97526,2025-07-11 09:16:13.000,BTAX-040665-07-2025,2026-07-31 09:16:13.000
GENOA HEALTHCARE LLC,GENOA HEATHCARE LLC,Inside City Limits,446110,Pharmacy/Drug Store,,2018-08-28 00:00:00.000,d43850ee-99a9-4f2a-bb88-60ff08c33281,6516880258,11000,OPTUM,,,CIR,,SUITE 100,EDEN PRAIRIE,MN,55344,2025-10-21 10:28:27.000,BTAX-041939-10-2025,2026-10-31 10:28:27.000
GENOA HEALTHCARE LLC," ",Inside City Limits,446110,Pharmacy/Drug Store,,2018-08-28 00:00:00.000,d43850ee-99a9-4f2a-bb88-60ff08c33281,6516880258,11000,OPTUM,,,CIR,,SUITE 100,EDEN PRAIRIE,MN,55344,2025-10-21 10:28:27.000,BTAX-041939-10-2025,2026-10-31 10:28:27.000
GENTLY WHITE LLC," ",Outside City Limits,453998,All Other Miscellaneous Store Retailers (Except Tobacco Stores),,2017-10-03 00:00:00.000,f30a7e23-1227-49e6-9ee4-e71d2e39d181,5303337247,5406,CROSSINGS,,,DR,,SUITE 102,ROCKLIN,CA,95677,2024-09-17 10:36:17.000,TEMP-038841-09-2024,NULL
